,0,1,Propertycount,2,3,4,5,6,7,8,9,10,Bedroom2,Distance,Landsize,Postcode,Bathroom,index,Lattitude,Rooms,Car,Longtitude
7265,0.0,0.0,5058.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.2,1000.0,3012.0,1.0,7265,-37.7936,3,4.0,144.8639
1546,0.0,0.0,5678.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,11.7,381.0,3125.0,3.0,1546,-37.8459,4,2.0,145.1041
4589,0.0,0.0,2309.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6,2488.0,3052.0,1.0,4589,-37.7829,1,1.0,144.9574
6034,0.0,0.0,4217.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,13.3,635.0,3020.0,2.0,6034,-37.7693,4,5.0,144.8351
11688,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,201.0,3046.0,1.0,11690,-37.70691,2,2.0,144.90934
7517,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,13.9,290.0,3165.0,1.0,7517,-37.9292,3,2.0,145.0689
6953,0.0,0.0,6482.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.5,0.0,3123.0,1.0,6953,-37.8245,2,1.0,145.0527
3135,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.6,0.0,3122.0,1.0,3135,-37.8265,2,1.0,145.0257
3856,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,11.2,604.0,3145.0,1.0,3856,-37.8835,2,2.0,145.0886
5040,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,227.0,3073.0,1.0,5040,-37.7286,3,2.0,145.0059
7435,0.0,0.0,3280.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.3,178.0,3206.0,1.0,7435,-37.8473,3,1.0,144.9495
11245,0.0,0.0,16166.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,14.7,610.0,3030.0,1.0,11247,-37.88632,3,1.0,144.67582
5428,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.6,434.0,3121.0,1.0,5428,-37.8185,4,0.0,145.0061
6523,0.0,0.0,6380.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,233.0,3016.0,2.0,6523,-37.8573,3,1.0,144.8911
6419,1.0,0.0,2698.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.8,659.0,3084.0,2.0,6419,-37.7373,4,1.0,145.0847
9418,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.7,1138.0,3104.0,1.0,9419,-37.79284000000001,4,1.0,145.10082
3805,0.0,0.0,4675.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.4,347.0,3144.0,2.0,3805,-37.8602,3,2.0,145.0399
884,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.9,267.0,3165.0,2.0,884,-37.9176,3,2.0,145.0566
2654,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.4,0.0,3011.0,1.0,2654,-37.7963,2,1.0,144.8853
10984,0.0,0.0,892.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,7.9,254.0,3103.0,2.0,10986,-37.81007,4,1.0,145.06792
11855,0.0,0.0,16166.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,14.7,583.0,3030.0,1.0,11857,-37.88702,3,1.0,144.66101
8247,0.0,0.0,7717.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,1146.0,3181.0,2.0,8248,-37.8597,2,2.0,145.0093
6774,0.0,0.0,5533.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,197.0,3057.0,1.0,6774,-37.7717,2,1.0,144.9719
10720,0.0,0.0,1119.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.4,174.0,3042.0,2.0,10721,-37.72012,3,2.0,144.86149
11255,0.0,0.0,5262.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,27.2,512.0,3024.0,2.0,11257,-37.87959,4,1.0,144.60977
464,0.0,0.0,4502.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.5,766.0,3034.0,1.0,464,-37.7522,3,2.0,144.8518
1257,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.2,365.0,3056.0,3.0,1257,-37.7624,4,1.0,144.9671
9640,0.0,0.0,3650.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,21.5,0.0,3195.0,1.0,9641,-38.00482,2,1.0,145.08746000000005
2259,0.0,0.0,8989.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.7,553.0,3184.0,1.0,2259,-37.8802,2,1.0,144.9942
4274,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,8.4,1017.0,3015.0,2.0,4274,-37.8366,5,4.0,144.8769
7074,1.0,0.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,826.0,3079.0,3.0,7074,-37.7793,5,3.0,145.0654
5192,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.2,452.0,3073.0,1.0,5192,-37.7271,2,0.0,145.0009
5630,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3,630.0,3141.0,1.0,5630,-37.8356,1,1.0,144.9773
11827,0.0,0.0,4242.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,18.0,450.0,3037.0,3.0,11829,-37.71152,5,2.0,144.75283000000005
6231,1.0,0.0,5420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.8,799.0,3107.0,1.0,6231,-37.7698,3,2.0,145.1028
7382,0.0,0.0,984.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,9.1,662.0,3015.0,3.0,7382,-37.8307,4,1.0,144.8725
5300,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.6,0.0,3121.0,1.0,5300,-37.8231,2,1.0,144.9906
2202,1.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,10.3,939.0,3084.0,2.0,2202,-37.7659,5,1.0,145.0585
10891,0.0,0.0,3052.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.2,634.0,3147.0,2.0,10893,-37.86516,3,3.0,145.07958
10083,1.0,0.0,7082.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.7,733.0,3152.0,1.0,10084,-37.87105,3,4.0,145.23872
1262,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,81.0,3056.0,3.0,1262,-37.7575,3,1.0,144.9647
8022,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.8,546.0,3033.0,1.0,8023,-37.7486,3,4.0,144.8565
7212,0.0,0.0,3578.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.8,0.0,3204.0,1.0,7212,-37.9016,1,1.0,145.0414
975,1.0,0.0,4605.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.1,550.0,3128.0,1.0,975,-37.8275,3,2.0,145.1298
8756,0.0,0.0,1686.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,14.8,472.0,3023.0,2.0,8757,-37.7331,3,2.0,144.76282
5866,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.1,361.0,3182.0,2.0,5866,-37.8663,3,2.0,144.9882
4925,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.8,503.0,3072.0,1.0,4925,-37.739,3,3.0,145.0238
941,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,13.9,687.0,3165.0,1.0,941,-37.9234,2,1.0,145.0616
5263,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.6,115.0,3121.0,2.0,5263,-37.8163,3,1.0,144.9984
6582,0.0,0.0,4380.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.1,0.0,3181.0,2.0,6582,-37.8554,2,1.0,144.9982
4723,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.8,146.0,3207.0,1.0,4723,-37.8343,4,2.0,144.9452
2387,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,160.0,3040.0,2.0,2387,-37.7403,3,1.0,144.8989
11877,0.0,0.0,4836.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.3,0.0,3143.0,1.0,11879,-37.85749000000001,2,1.0,145.01735
5021,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.8,463.0,3072.0,2.0,5021,-37.7507,3,2.0,144.9921
7129,0.0,0.0,4442.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,12.1,618.0,3163.0,1.0,7129,-37.8991,3,2.0,145.0686
4391,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.5,464.0,3070.0,2.0,4391,-37.7805,4,1.0,145.004
5148,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,574.0,3073.0,2.0,5148,-37.722,3,3.0,144.9922
10202,0.0,0.0,4734.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17.5,363.0,3169.0,2.0,10203,-37.93296,3,2.0,145.12663999999995
6803,0.0,0.0,5533.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.5,190.0,3057.0,2.0,6803,-37.7684,3,2.0,144.9739
3221,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.6,0.0,3122.0,2.0,3221,-37.8264,2,1.0,145.02700000000004
3882,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.2,0.0,3145.0,1.0,3882,-37.8728,1,1.0,145.0417
6055,0.0,0.0,6763.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,13.5,582.0,3020.0,1.0,6055,-37.7906,3,3.0,144.7929
11522,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1047.0,3071.0,1.0,11524,-37.76105,1,1.0,144.99532
1610,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.8,891.0,3124.0,1.0,1610,-37.8408,3,1.0,145.0905
10189,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.1,621.0,3163.0,2.0,10190,-37.90262,3,2.0,145.05709
8710,0.0,0.0,1414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.4,260.0,3083.0,1.0,8711,-37.7157,3,1.0,145.0386
3875,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,234.0,3145.0,2.0,3875,-37.8695,3,2.0,145.05
5953,0.0,0.0,3755.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.6,511.0,3020.0,1.0,5953,-37.7906,3,1.0,144.8387
2789,0.0,0.0,10412.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,652.0,3146.0,2.0,2789,-37.8479,4,2.0,145.0557
944,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.9,643.0,3165.0,2.0,944,-37.9295,4,2.0,145.063
10870,0.0,0.0,5262.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,27.2,400.0,3024.0,2.0,10872,-37.87047000000001,4,2.0,144.59864
1857,0.0,0.0,5051.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,9.3,641.0,3162.0,2.0,1857,-37.9012,4,2.0,145.035
10584,1.0,0.0,4387.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.4,548.0,3130.0,2.0,10585,-37.84453,3,2.0,145.14446
4108,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.9,0.0,3039.0,1.0,4108,-37.7597,2,1.0,144.9188
5213,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,111.0,3073.0,1.0,5213,-37.7128,2,1.0,145.0075
10388,0.0,0.0,4918.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.3,251.0,3032.0,2.0,10389,-37.7839,4,4.0,144.89431000000005
3255,1.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,10.5,638.0,3081.0,4.0,3255,-37.7426,8,4.0,145.048
7323,0.0,0.0,3224.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,0.0,3166.0,1.0,7323,-37.8994,2,1.0,145.0955
2690,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.4,451.0,3011.0,1.0,2690,-37.8023,3,1.0,144.8915
8397,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.1,190.0,3182.0,1.0,8398,-37.8579,2,0.0,144.9844
7389,0.0,0.0,984.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.1,126.0,3015.0,1.0,7389,-37.8315,2,1.0,144.8693
4627,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.9,683.0,3044.0,1.0,4627,-37.7251,4,3.0,144.9394
9118,0.0,0.0,8322.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.7,141.0,3175.0,1.0,9119,-37.95431,2,1.0,145.20899
1319,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,239.0,3056.0,1.0,1319,-37.7776,3,1.0,144.963
9241,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.2,251.0,3039.0,1.0,9242,-37.76856,2,0.0,144.90577
12064,0.0,0.0,8279.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.3,625.0,3075.0,1.0,12066,-37.67427,3,2.0,145.02961000000005
5162,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,518.0,3073.0,1.0,5162,-37.7303,3,2.0,145.0171
8879,1.0,0.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,10.2,728.0,3127.0,2.0,8880,-37.81402,4,5.0,145.10336
10293,0.0,0.0,10412.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.3,296.0,3146.0,2.0,10294,-37.85948,3,2.0,145.08571
9116,0.0,0.0,10894.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,24.7,624.0,3175.0,1.0,9117,-37.97806,3,2.0,145.20432
1135,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,471.0,3186.0,2.0,1135,-37.8956,4,2.0,145.0037
4529,0.0,0.0,2651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,11.5,264.0,3046.0,2.0,4529,-37.722,3,2.0,144.9192
3475,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.8,440.0,3033.0,2.0,3475,-37.7517,3,1.0,144.8776
3505,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.8,598.0,3033.0,2.0,3505,-37.7487,3,4.0,144.8526
4749,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.8,225.0,3207.0,2.0,4749,-37.8381,3,1.0,144.9329
2477,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,9.4,758.0,3041.0,2.0,2477,-37.7401,3,2.0,144.9013
8207,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.9,587.0,3044.0,1.0,8208,-37.7306,2,1.0,144.9357
8312,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.2,101.0,3073.0,1.0,8313,-37.7091,2,1.0,145.0259
7086,0.0,0.0,851.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,14.5,729.0,3047.0,1.0,7086,-37.6909,2,2.0,144.9136
8998,0.0,0.0,3464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.4,307.0,3042.0,2.0,8999,-37.72649000000001,3,1.0,144.88488999999996
12018,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,650.0,3046.0,1.0,12020,-37.70768,3,4.0,144.92586
4501,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.5,824.0,3070.0,2.0,4501,-37.7803,4,3.0,145.0063
8027,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.6,609.0,3101.0,5.0,8028,-37.8064,5,3.0,145.0451
12047,0.0,0.0,1119.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.4,761.0,3042.0,2.0,12049,-37.72224,3,2.0,144.85738999999995
6336,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.5,365.0,3071.0,2.0,6336,-37.7529,3,2.0,144.9902
8935,0.0,0.0,538.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,23.8,609.0,3335.0,1.0,8936,-37.73289000000001,2,0.0,144.66615
6982,0.0,0.0,6482.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,7.5,324.0,3123.0,3.0,6982,-37.8348,4,2.0,145.0503
7231,0.0,0.0,5058.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.2,0.0,3012.0,2.0,7231,-37.7992,4,2.0,144.8772
10514,0.0,0.0,14042.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,14.0,722.0,3021.0,1.0,10515,-37.75836,3,0.0,144.80279
1874,0.0,0.0,3582.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,13.6,842.0,3148.0,1.0,1874,-37.8859,2,1.0,145.0979
10391,0.0,0.0,2397.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,11.4,904.0,3204.0,2.0,10392,-37.91074,5,2.0,145.03068000000005
8918,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.5,555.0,3044.0,2.0,8919,-37.71561,4,3.0,144.94336
11521,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,508.0,3071.0,1.0,11523,-37.76202,3,1.0,145.01772
5096,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,207.0,3073.0,1.0,5096,-37.7145,2,0.0,144.9962
2904,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,616.0,3046.0,1.0,2904,-37.7029,3,1.0,144.9053
7678,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,7.8,790.0,3124.0,2.0,7679,-37.8269,4,1.0,145.0661
570,0.0,0.0,5682.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.7,665.0,3103.0,2.0,570,-37.8057,4,1.0,145.0825
1448,0.0,0.0,7082.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.9,0.0,3055.0,1.0,1448,-37.7543,2,1.0,144.9385
3414,1.0,0.0,5549.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.9,455.0,3079.0,3.0,3414,-37.7653,5,1.0,145.0392
9849,0.0,0.0,15510.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,20.6,263.0,3064.0,2.0,9850,-37.57307,3,2.0,144.92513
939,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,13.9,0.0,3165.0,1.0,939,-37.9218,3,1.0,145.053
9479,0.0,0.0,3582.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.7,280.0,3148.0,1.0,9480,-37.88486,3,1.0,145.10203
8931,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.4,149.0,3121.0,1.0,8932,-37.81954,2,1.0,145.00304
8579,0.0,0.0,5682.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,9.7,329.0,3103.0,3.0,8580,-37.8101,3,1.0,145.0844
9725,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.7,0.0,3141.0,1.0,9726,-37.83543,2,1.0,144.99907
5841,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.1,0.0,3182.0,1.0,5841,-37.8665,2,1.0,144.9833
6837,0.0,0.0,6786.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.8,0.0,3053.0,1.0,6837,-37.8052,3,1.0,144.9604
9794,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.8,332.0,3165.0,1.0,9795,-37.93462,3,2.0,145.06562
3226,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.6,387.0,3122.0,2.0,3226,-37.82,3,2.0,145.0421
11894,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.8,669.0,3165.0,2.0,11896,-37.91289,3,2.0,145.08065
6332,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.5,417.0,3071.0,2.0,6332,-37.7602,3,3.0,145.0084
3978,0.0,0.0,17496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.8,0.0,3000.0,2.0,3978,-37.8095,2,1.0,144.9691
4383,0.0,0.0,6821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.3,0.0,3051.0,2.0,4383,-37.802,2,1.0,144.951
5834,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.1,124.0,3182.0,1.0,5834,-37.8562,2,0.0,144.9848
9661,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.3,166.0,3070.0,1.0,9662,-37.7702,2,0.0,144.99987
9350,0.0,0.0,7955.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.3,545.0,3074.0,2.0,9351,-37.68403,3,2.0,144.99246000000005
3539,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.2,0.0,3031.0,1.0,3539,-37.7961,1,1.0,144.9261
8645,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.2,309.0,3031.0,2.0,8646,-37.791,4,1.0,144.928
10931,0.0,0.0,5533.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,471.0,3057.0,1.0,10933,-37.77213,3,3.0,144.9829
10851,0.0,0.0,7217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.1,0.0,3142.0,1.0,10853,-37.84263,1,1.0,145.00448
9677,0.0,0.0,5087.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,21.5,454.0,3195.0,2.0,9678,-37.99443,3,2.0,145.0885
5681,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.3,0.0,3141.0,1.0,5681,-37.835,2,1.0,145.0002
2827,0.0,0.0,10412.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,840.0,3146.0,3.0,2827,-37.8538,4,2.0,145.0641
5780,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.1,176.0,3182.0,2.0,5780,-37.8641,3,2.0,144.9739
3634,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.6,586.0,3101.0,2.0,3634,-37.7933,4,2.0,145.0343
4996,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.8,495.0,3072.0,1.0,4996,-37.7521,3,2.0,145.0114
1338,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,194.0,3056.0,2.0,1338,-37.7653,3,1.0,144.9567
3262,1.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.5,244.0,3081.0,1.0,3262,-37.7421,2,2.0,145.0491
8828,0.0,0.0,2356.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,13.8,1469.0,3188.0,1.0,8829,-37.93433,3,2.0,145.02983999999995
